year,month,dayofmonth,state,PM2.5,CO,O3,dayofweek,quarter,weekofyear,dayofyear,date,pm_lag_1Y,co_lag_1Y,o3_lag_1Y,pm_lag_2Y,co_lag_2Y,o3_lag_2Y,pm_lag_1M,co_lag_1M,o3_lag_1M,pm_lag_1W,co_lag_1W,o3_lag_1W
2014,7,23,Guanyuan,26.875,870.8333333333334,40.708333333333336,2,3,30,204,2014-07-23,40.833333333333336,612.5,107.87114166666667,,,,24.833333333333332,566.6666666666666,93.79166666666667,107.375,1029.1666666666667,90.125
2014,7,24,Wanliu,69.5,904.1666666666666,37.25,3,3,30,205,2014-07-24,44.125,512.5,54.583333333333336,,,,49.208333333333336,591.6666666666666,93.75,132.33333333333334,1579.1666666666667,57.25
2014,7,24,Gucheng,70.875,1041.6666666666667,48.958333333333336,3,3,30,205,2014-07-24,33.708333333333336,558.3333333333334,55.666666666666664,,,,49.291666666666664,770.8333333333334,114.66666666666667,137.20833333333334,1670.8333333333333,87.625
2014,7,24,Nongzhanguan,63.791666666666664,1170.8333333333333,52.166666666666664,3,3,30,205,2014-07-24,47.5,625.0,77.75,,,,55.833333333333336,870.8333333333334,132.875,130.41666666666666,2308.3333333333335,76.54166666666667
2014,7,24,Dongsi,71.33333333333333,1200.0,47.833333333333336,3,3,30,205,2014-07-24,39.75,900.0,79.35403333333333,,,,60.0,962.5,111.875,160.16666666666666,2266.6666666666665,68.33333333333333
2014,7,24,Changping,50.458333333333336,733.3333333333334,62.833333333333336,3,3,30,205,2014-07-24,21.041666666666668,508.3333333333333,85.83333333333333,,,,42.125,558.3333333333334,149.58333333333334,116.20833333333333,1400.0,87.95833333333333
2014,7,24,Dingling,37.416666666666664,666.6666666666666,97.0,3,3,30,205,2014-07-24,20.083333333333332,320.8333333333333,72.08333333333333,,,,33.0,454.1666666666667,151.95833333333334,112.91666666666667,1412.5,113.25
2014,7,24,Shunyi,56.25,829.1666666666666,53.25,3,3,30,205,2014-07-24,33.916666666666664,1600.0,79.70025,,,,55.083333333333336,612.5,125.54166666666667,129.95833333333334,1854.1666666666667,97.91666666666667
2014,7,24,Tiantan,68.125,1116.6666666666667,45.541666666666664,3,3,30,205,2014-07-24,39.125,504.1666666666667,67.16666666666667,,,,56.583333333333336,875.0,120.83333333333333,149.33333333333334,2308.3333333333335,67.29166666666667
2014,7,24,Aotizhongxin,71.54166666666667,962.5,45.833333333333336,3,3,30,205,2014-07-24,35.916666666666664,437.5,58.041666666666664,,,,40.608695652173914,573.9130434782609,103.91304347826087,134.54166666666666,1820.8333333333333,62.041666666666664
2014,7,24,Huairou,40.416666666666664,695.8333333333334,73.25,3,3,30,205,2014-07-24,31.291666666666668,500.0,80.20833333333333,,,,41.666666666666664,758.3333333333334,153.66666666666666,117.29166666666667,1516.6666666666667,110.54166666666667
2014,7,24,Wanshouxigong,72.75,1254.1666666666667,49.666666666666664,3,3,30,205,2014-07-24,38.083333333333336,837.5,77.80501666666667,,,,52.333333333333336,954.1666666666666,121.70833333333333,136.875,1100.0,77.91666666666667
2014,7,24,Guanyuan,66.625,1141.6666666666667,50.375,3,3,30,205,2014-07-24,34.291666666666664,550.0,70.25,,,,49.125,845.8333333333334,120.20833333333333,131.33333333333334,1995.8333333333333,72.45833333333333
2014,7,25,Huairou,42.625,850.0,117.29166666666667,4,3,30,206,2014-07-25,21.47826086956522,539.1304347826087,86.33108695652174,,,,93.58333333333333,1287.5,107.08333333333333,169.625,1804.1666666666667,130.5
2014,7,25,Nongzhanguan,69.79166666666667,1612.5,119.5,4,3,30,206,2014-07-25,41.666666666666664,754.1666666666666,95.5,,,,92.20833333333333,1237.5,88.58333333333333,120.58333333333333,1670.8333333333333,121.66666666666667
2014,7,25,Aotizhongxin,73.91666666666667,1204.1666666666667,104.29166666666667,4,3,30,206,2014-07-25,31.041666666666668,591.6666666666666,89.85229166666666,,,,101.91666666666667,1050.0,77.125,130.20833333333334,1404.1666666666667,107.625
2014,7,25,Shunyi,67.04166666666667,1150.0,104.75,4,3,30,206,2014-07-25,19.666666666666668,1600.0,105.680925,,,,101.375,1050.0,84.33333333333333,151.7826086956522,1730.4347826086957,135.7826086956522
2014,7,25,Guanyuan,67.375,1416.6666666666667,112.20833333333333,4,3,30,206,2014-07-25,15.0,400.0,107.0,,,,111.0,1454.1666666666667,88.125,124.33333333333333,1554.1666666666667,115.25
2014,7,25,Gucheng,66.41666666666667,1120.8333333333333,125.54166666666667,4,3,30,206,2014-07-25,16.916666666666668,854.1666666666666,98.82375833333333,,,,101.41666666666667,1162.5,69.58333333333333,159.45833333333334,1566.6666666666667,107.95833333333333
2014,7,25,Tiantan,71.91666666666667,1470.8333333333333,110.0,4,3,30,206,2014-07-25,32.25,766.6666666666666,101.91666666666667,,,,101.58333333333333,1266.6666666666667,81.125,124.16666666666667,1604.1666666666667,118.29166666666667
2014,7,25,Wanshouxigong,67.91666666666667,1491.6666666666667,118.5,4,3,30,206,2014-07-25,34.291666666666664,1120.8333333333333,107.08333333333333,,,,95.875,1412.5,81.08333333333333,113.04166666666667,1054.1666666666667,123.25
2014,7,25,Dingling,41.166666666666664,762.5,97.0,4,3,30,206,2014-07-25,20.791666666666668,400.0,105.08333333333333,,,,99.91666666666667,966.6666666666666,108.70833333333333,152.375,1791.6666666666667,155.875
2014,7,25,Wanliu,63.916666666666664,945.8333333333334,98.125,4,3,30,206,2014-07-25,48.125,883.3333333333334,91.16666666666667,,,,100.79166666666667,1133.3333333333333,69.75,151.375,1458.3333333333333,80.875
2014,7,25,Changping,43.458333333333336,833.3333333333334,130.16666666666666,4,3,30,206,2014-07-25,22.666666666666668,612.5,110.58333333333333,,,,101.5,1204.1666666666667,107.04166666666667,157.125,1766.6666666666667,157.83333333333334
2014,7,25,Dongsi,80.70833333333333,1537.5,99.91666666666667,4,3,30,206,2014-07-25,32.25,900.0,102.6041,,,,106.54166666666667,1345.8333333333333,82.91666666666667,142.54166666666666,1670.8333333333333,107.375
2014,7,26,Dongsi,111.625,1358.3333333333333,143.625,5,3,30,207,2014-07-26,53.583333333333336,900.0,29.458333333333332,,,,142.79166666666666,1175.0,121.45833333333333,70.75,729.1666666666666,93.91666666666667
2014,7,26,Changping,31.0,1108.3333333333333,186.91666666666666,5,3,30,207,2014-07-26,45.583333333333336,1375.0,30.208333333333332,,,,99.625,966.6666666666666,106.08333333333333,109.91666666666667,966.6666666666666,125.91666666666667
2014,7,26,Guanyuan,95.75,1287.5,146.45833333333334,5,3,30,207,2014-07-26,39.125,1258.3333333333333,67.04166666666667,,,,122.125,1266.6666666666667,124.54166666666667,64.33333333333333,729.1666666666666,106.66666666666667
2014,7,26,Aotizhongxin,102.125,1000.0,141.625,5,3,30,207,2014-07-26,51.25,1520.8333333333333,13.0,,,,124.79166666666667,820.8333333333334,116.125,67.41666666666667,412.5,90.70833333333333
2014,7,26,Tiantan,106.20833333333333,1291.6666666666667,164.0,5,3,30,207,2014-07-26,52.625,1741.6666666666667,25.416666666666668,,,,136.54166666666666,1133.3333333333333,123.70833333333333,64.79166666666667,666.6666666666666,113.625
2014,7,26,Gucheng,89.58333333333333,1079.1666666666667,146.45833333333334,5,3,30,207,2014-07-26,19.916666666666668,1825.0,31.666666666666668,,,,132.66666666666666,1079.1666666666667,111.33333333333333,100.83333333333333,779.1666666666666,90.5
2014,7,26,Shunyi,105.25,1183.3333333333333,145.625,5,3,30,207,2014-07-26,44.708333333333336,1600.0,39.8055,,,,119.70833333333333,1008.3333333333334,124.625,97.18333333333334,791.6666666666666,107.04166666666667
2014,7,26,Wanliu,96.33333333333333,1020.8333333333334,133.75,5,3,30,207,2014-07-26,59.75,1466.6666666666667,19.723074999999998,,,,127.0,904.1666666666666,99.375,78.79166666666667,545.8333333333334,80.08333333333333
2014,7,26,Dingling,71.20833333333333,1025.0,193.54166666666666,5,3,30,207,2014-07-26,43.458333333333336,1116.6666666666667,36.791666666666664,,,,84.95833333333333,737.5,110.20833333333333,100.125,883.3333333333334,150.91666666666666
2014,7,26,Huairou,89.75,1220.8333333333333,177.04166666666666,5,3,30,207,2014-07-26,37.666666666666664,1012.5,48.75,,,,119.0,1062.5,101.875,112.16666666666667,995.8333333333334,127.08333333333333
2014,7,26,Wanshouxigong,100.375,1416.6666666666667,161.20833333333334,5,3,30,207,2014-07-26,53.125,1962.5,30.416666666666668,,,,126.66666666666667,1200.0,130.125,61.666666666666664,833.3333333333334,106.75
2014,7,26,Nongzhanguan,98.33333333333333,1341.6666666666667,172.83333333333334,5,3,30,207,2014-07-26,53.0,1854.1666666666667,31.458333333333332,,,,120.83333333333333,1216.6666666666667,131.58333333333334,59.09166666666667,708.3333333333334,110.99583333333334
2014,7,27,Changping,31.0,1058.3333333333333,182.875,6,3,30,208,2014-07-27,84.04166666666667,1358.3333333333333,40.5,,,,10.416666666666666,275.0,87.95833333333333,71.58333333333333,745.8333333333334,119.54166666666667
2014,7,27,Wanshouxigong,101.54166666666667,1100.0,164.66666666666666,6,3,30,208,2014-07-27,118.66666666666667,1804.1666666666667,20.166666666666668,,,,20.208333333333332,566.6666666666666,85.0,57.333333333333336,850.0,111.66666666666667
2014,7,27,Gucheng,113.33333333333333,1066.6666666666667,157.58333333333334,6,3,30,208,2014-07-27,109.54166666666667,1566.6666666666667,38.208333333333336,,,,28.541666666666668,504.1666666666667,78.95833333333333,70.41666666666667,741.6666666666666,105.95833333333333
2014,7,27,Wanliu,109.08333333333333,837.5,136.41666666666666,6,3,30,208,2014-07-27,115.83333333333333,1316.6666666666667,18.291666666666668,,,,28.208333333333332,362.5,63.875,67.125,529.1666666666666,87.91666666666667
2014,7,27,Guanyuan,100.58333333333333,1029.1666666666667,154.25,6,3,30,208,2014-07-27,109.54166666666667,1491.6666666666667,22.25,,,,13.958333333333334,825.0,69.54166666666667,62.25,804.1666666666666,113.95833333333333
2014,7,27,Huairou,120.41666666666667,1054.1666666666667,182.04166666666666,6,3,30,208,2014-07-27,76.70833333333333,1625.0,25.516750000000002,,,,11.125,337.5,85.54166666666667,90.70833333333333,854.1666666666666,124.375
2014,7,27,Tiantan,107.08333333333333,958.3333333333334,167.54166666666666,6,3,30,208,2014-07-27,117.95833333333333,1683.3333333333333,11.166666666666666,,,,22.166666666666668,475.0,72.20833333333333,61.375,716.6666666666666,120.125
2014,7,27,Aotizhongxin,109.91666666666667,775.0,148.70833333333334,6,3,30,208,2014-07-27,105.83333333333333,1291.6666666666667,14.458333333333334,,,,22.75,254.16666666666666,69.875,64.66666666666667,445.8333333333333,103.5
2014,7,27,Dingling,101.20833333333333,958.3333333333334,186.41666666666666,6,3,30,208,2014-07-27,67.0,1204.1666666666667,47.75,,,,6.375,208.33333333333334,83.95833333333333,73.125,704.1666666666666,131.0
2014,7,27,Nongzhanguan,96.29166666666667,1000.0,177.16666666666666,6,3,30,208,2014-07-27,125.41666666666667,1870.8333333333333,13.375,,,,20.458333333333332,504.1666666666667,81.04166666666667,56.19166666666666,812.5,112.35000000000001
2014,7,27,Dongsi,110.79166666666667,1000.0,142.375,6,3,30,208,2014-07-27,118.83333333333333,900.0,16.627008333333333,,,,22.0,450.0,80.20833333333333,67.08333333333333,770.8333333333334,99.66666666666667
2014,7,27,Shunyi,125.29166666666667,987.5,162.79166666666666,6,3,30,208,2014-07-27,109.66666666666667,1600.0,16.207800000000002,,,,15.083333333333334,329.1666666666667,74.54166666666667,81.10000000000001,758.3333333333334,120.61666666666667
2014,7,28,Wanshouxigong,108.95833333333333,1037.5,137.70833333333334,0,3,31,209,2014-07-28,59.25,1458.3333333333333,77.45833333333333,,,,20.833333333333332,529.1666666666666,81.45833333333333,22.791666666666668,541.6666666666666,75.83333333333333
2014,7,28,Shunyi,121.5,937.5,132.70833333333334,0,3,31,209,2014-07-28,42.625,1600.0,86.37615,,,,19.166666666666668,333.3333333333333,74.54166666666667,26.5,458.3333333333333,74.875
2014,7,28,Gucheng,126.625,1000.0,130.0,0,3,31,209,2014-07-28,72.41666666666667,1145.8333333333333,66.45833333333333,,,,23.958333333333332,466.6666666666667,79.08333333333333,29.791666666666668,500.0,72.54166666666667
2014,7,28,Wanliu,122.0,783.3333333333334,116.83333333333333,0,3,31,209,2014-07-28,67.79166666666667,858.3333333333334,73.16666666666667,,,,26.208333333333332,450.0,67.91666666666667,28.25,312.5,57.791666666666664
2014,7,28,Huairou,124.91666666666667,941.6666666666666,154.04166666666666,0,3,31,209,2014-07-28,40.75,1025.0,81.875,,,,15.291666666666666,408.3333333333333,81.70833333333333,30.25,520.8333333333334,69.5
2014,7,28,Dongsi,121.25,970.8333333333334,123.16666666666667,0,3,31,209,2014-07-28,73.41666666666667,900.0,78.47895,,,,21.041666666666668,470.8333333333333,79.5,25.083333333333332,533.3333333333334,66.58333333333333
2014,7,28,Changping,31.0,1100.0,206.16666666666666,0,3,31,209,2014-07-28,29.125,695.8333333333334,80.41666666666667,,,,14.541666666666666,270.8333333333333,88.20833333333333,25.583333333333332,495.8333333333333,70.5
2014,7,28,Guanyuan,112.54166666666667,995.8333333333334,138.08333333333334,0,3,31,209,2014-07-28,61.416666666666664,891.6666666666666,77.5,,,,18.291666666666668,491.6666666666667,72.5,25.458333333333332,558.3333333333334,65.45833333333333
2014,7,28,Tiantan,111.91666666666667,908.3333333333334,142.25,0,3,31,209,2014-07-28,60.208333333333336,1129.1666666666667,79.45833333333333,,,,20.583333333333332,450.0,75.79166666666667,26.875,545.8333333333334,74.45833333333333
2014,7,28,Nongzhanguan,101.83333333333333,941.6666666666666,150.29166666666666,0,3,31,209,2014-07-28,80.45833333333333,1704.1666666666667,79.29166666666667,,,,19.416666666666668,466.6666666666667,85.29166666666667,22.708333333333332,529.1666666666666,74.29166666666667
2014,7,28,Aotizhongxin,123.33333333333333,695.8333333333334,131.75,0,3,31,209,2014-07-28,69.91666666666667,1145.8333333333333,70.375,,,,24.708333333333332,500.0,63.791666666666664,25.583333333333332,370.8333333333333,65.70833333333333
2014,7,28,Dingling,122.70833333333333,908.3333333333334,170.75,0,3,31,209,2014-07-28,21.5,512.5,63.168825,,,,10.75,258.3333333333333,89.125,23.75,395.8333333333333,87.58333333333333
2014,7,29,Aotizhongxin,118.45833333333333,554.1666666666666,134.125,1,3,31,210,2014-07-29,58.916666666666664,825.0,48.125,,,,46.916666666666664,1079.1666666666667,105.125,13.958333333333334,454.1666666666667,27.833333333333332
2014,7,29,Guanyuan,109.125,870.8333333333334,141.54166666666666,1,3,31,210,2014-07-29,56.458333333333336,783.3333333333334,56.125,,,,43.375,1262.5,111.16666666666667,11.833333333333334,570.8333333333334,32.291666666666664
2014,7,29,Wanliu,114.33333333333333,637.5,112.33333333333333,1,3,31,210,2014-07-29,64.5,758.3333333333334,43.041666666666664,,,,44.75,875.0,104.0,12.625,508.3333333333333,23.208333333333332
2014,7,29,Wanshouxigong,108.875,900.0,149.25,1,3,31,210,2014-07-29,65.375,1370.8333333333333,51.666666666666664,,,,55.125,1470.8333333333333,121.04166666666667,11.833333333333334,537.5,36.583333333333336
2014,7,29,Gucheng,124.58333333333333,908.3333333333334,121.33333333333333,1,3,31,210,2014-07-29,49.916666666666664,908.3333333333334,49.291666666666664,,,,52.125,1104.1666666666667,124.875,12.291666666666666,245.83333333333334,47.25
2014,7,29,Nongzhanguan,109.70833333333333,833.3333333333334,155.20833333333334,1,3,31,210,2014-07-29,74.375,1195.8333333333333,49.625,,,,48.5,1391.6666666666667,126.5,10.166666666666666,537.5,33.458333333333336
2014,7,29,Tiantan,120.83333333333333,791.6666666666666,146.91666666666666,1,3,31,210,2014-07-29,65.16666666666667,870.8333333333334,49.708333333333336,,,,58.208333333333336,1437.5,121.41666666666667,14.083333333333334,575.0,28.041666666666668
2014,7,29,Shunyi,153.20833333333334,1016.6666666666666,138.79166666666666,1,3,31,210,2014-07-29,93.125,1600.0,50.185275,,,,32.833333333333336,745.8333333333334,128.75,11.5,462.5,42.0
2014,7,29,Dongsi,125.79166666666667,870.8333333333334,122.625,1,3,31,210,2014-07-29,68.58333333333333,900.0,60.419183333333336,,,,56.625,1395.8333333333333,112.0,12.291666666666666,558.3333333333334,35.125
2014,7,29,Huairou,160.54166666666666,1083.3333333333333,143.91666666666666,1,3,31,210,2014-07-29,65.16666666666667,704.1666666666666,65.04166666666667,,,,29.875,583.3333333333334,130.75,13.75,383.3333333333333,40.75
2014,7,29,Dingling,112.95833333333333,766.6666666666666,141.125,1,3,31,210,2014-07-29,40.0,600.0,56.833333333333336,,,,30.916666666666668,687.5,136.66666666666666,8.125,354.1666666666667,64.25
2014,7,29,Changping,64.29166666666667,937.5,210.33333333333334,1,3,31,210,2014-07-29,46.083333333333336,758.3333333333334,73.58333333333333,,,,32.416666666666664,712.5,137.625,9.291666666666666,466.6666666666667,44.875
2014,7,30,Guanyuan,116.25,1529.1666666666667,99.41666666666667,2,3,31,211,2014-07-30,109.25,866.6666666666666,127.08333333333333,,,,65.16666666666667,1183.3333333333333,139.5,26.875,870.8333333333334,40.708333333333336
2014,7,30,Gucheng,119.79166666666667,1316.6666666666667,107.66666666666667,2,3,31,211,2014-07-30,77.41666666666667,908.3333333333334,113.91666666666667,,,,75.25,1083.3333333333333,160.5,36.916666666666664,795.8333333333334,63.125
2014,7,30,Tiantan,120.58333333333333,1545.8333333333333,101.08333333333333,2,3,31,211,2014-07-30,113.5,1012.5,115.95833333333333,,,,78.5,1179.1666666666667,141.75,25.541666666666668,779.1666666666666,30.75
2014,7,30,Huairou,128.54166666666666,1329.1666666666667,136.125,2,3,31,211,2014-07-30,110.95833333333333,1008.3333333333334,124.66666666666667,,,,74.41666666666667,1233.3333333333333,179.91666666666666,26.916666666666668,491.6666666666667,56.625
2014,7,30,Dingling,98.125,1083.3333333333333,131.0,2,3,31,211,2014-07-30,82.70833333333333,804.1666666666666,148.58333333333334,,,,66.08333333333333,1079.1666666666667,183.04166666666666,12.708333333333334,437.5,89.375
2014,7,30,Wanliu,125.91666666666667,1116.6666666666667,86.91666666666667,2,3,31,211,2014-07-30,107.54166666666667,858.3333333333334,117.75,,,,71.95833333333333,979.1666666666666,128.125,31.041666666666668,779.1666666666666,30.041666666666668
2014,7,30,Changping,106.25,1162.5,125.5,2,3,31,211,2014-07-30,86.875,833.3333333333334,163.85426666666666,,,,68.16666666666667,1154.1666666666667,172.33333333333334,16.666666666666668,512.5,62.833333333333336
2014,7,30,Shunyi,132.375,1450.0,117.33333333333333,2,3,31,211,2014-07-30,125.625,1600.0,124.334175,,,,74.83333333333333,1004.1666666666666,125.375,25.791666666666668,608.3333333333334,30.333333333333332
2014,7,30,Wanshouxigong,110.20833333333333,1595.8333333333333,105.79166666666667,2,3,31,211,2014-07-30,108.33333333333333,1450.0,124.08333333333333,,,,72.20833333333333,1295.8333333333333,144.58333333333334,28.791666666666668,954.1666666666666,32.875
2014,7,30,Nongzhanguan,114.95833333333333,1520.8333333333333,112.08333333333333,2,3,31,211,2014-07-30,126.5,1487.5,124.875,,,,70.54166666666667,1204.1666666666667,151.33333333333334,23.125,870.8333333333334,33.958333333333336
2014,7,30,Aotizhongxin,131.58333333333334,1170.8333333333333,92.20833333333333,2,3,31,211,2014-07-30,114.91666666666667,929.1666666666666,117.16666666666667,,,,77.04166666666667,1083.3333333333333,135.58333333333334,29.25,566.6666666666666,31.833333333333332
2014,7,30,Dongsi,138.54166666666666,1595.8333333333333,93.08333333333333,2,3,31,211,2014-07-30,123.58333333333333,900.0,137.91666666666666,,,,77.70833333333333,1245.8333333333333,137.33333333333334,26.125,829.1666666666666,36.166666666666664
2014,7,31,Shunyi,191.20833333333334,1420.8333333333333,107.08333333333333,3,3,31,212,2014-07-31,38.458333333333336,1600.0,118.94347499999999,,,,123.45833333333333,1525.0,146.29166666666666,56.25,829.1666666666666,53.25
2014,7,31,Gucheng,182.91666666666666,1591.6666666666667,113.91666666666667,3,3,31,212,2014-07-31,45.625,800.0,118.75,,,,107.83333333333333,991.6666666666666,123.08333333333333,70.875,1041.6666666666667,48.958333333333336
2014,7,31,Nongzhanguan,176.5,1733.3333333333333,118.75,3,3,31,212,2014-07-31,45.833333333333336,941.6666666666666,127.79166666666667,,,,104.375,1179.1666666666667,151.58333333333334,63.791666666666664,1170.8333333333333,52.166666666666664
2014,7,31,Tiantan,191.95833333333334,1620.8333333333333,115.83333333333333,3,3,31,212,2014-07-31,47.5,525.0,134.798225,,,,109.70833333333333,1266.6666666666667,149.625,68.125,1116.6666666666667,45.541666666666664
2014,7,31,Guanyuan,186.20833333333334,1712.5,118.625,3,3,31,212,2014-07-31,44.375,429.1666666666667,133.58333333333334,,,,101.45833333333333,1208.3333333333333,141.75,66.625,1141.6666666666667,50.375
2014,7,31,Wanshouxigong,181.41666666666666,1687.5,125.5,3,3,31,212,2014-07-31,47.166666666666664,879.1666666666666,140.375,,,,102.125,1070.8333333333333,153.25,72.75,1254.1666666666667,49.666666666666664
2014,7,31,Aotizhongxin,210.0,1416.6666666666667,103.58333333333333,3,3,31,212,2014-07-31,43.791666666666664,504.1666666666667,112.08333333333333,,,,110.95833333333333,954.1666666666666,127.08333333333333,71.54166666666667,962.5,45.833333333333336
2014,7,31,Huairou,196.59583333333333,1600.0,113.98333333333333,3,3,31,212,2014-07-31,38.375,462.5,124.45833333333333,,,,107.41666666666667,1416.6666666666667,150.5,40.416666666666664,695.8333333333334,73.25
2014,7,31,Dingling,189.58333333333334,1591.6666666666667,127.58333333333333,3,3,31,212,2014-07-31,31.625,529.1666666666666,134.25,,,,99.58333333333333,933.3333333333334,155.20833333333334,37.416666666666664,666.6666666666666,97.0
2014,7,31,Changping,204.875,1720.8333333333333,128.66666666666666,3,3,31,212,2014-07-31,33.833333333333336,512.5,136.79166666666666,,,,101.79166666666667,1066.6666666666667,153.875,50.458333333333336,733.3333333333334,62.833333333333336
2014,7,31,Dongsi,212.54166666666666,1733.3333333333333,104.0,3,3,31,212,2014-07-31,74.375,900.0,209.125,,,,124.5,1233.3333333333333,135.75,71.33333333333333,1200.0,47.833333333333336
2014,7,31,Wanliu,199.29166666666666,1441.6666666666667,98.79166666666667,3,3,31,212,2014-07-31,50.916666666666664,600.0,115.375,,,,107.95833333333333,933.3333333333334,106.29166666666667,69.5,904.1666666666666,37.25
2014,8,1,Dingling,158.58333333333334,1279.1666666666667,124.16666666666667,4,3,31,213,2014-08-01,24.75,450.0,63.958333333333336,,,,48.166666666666664,725.0,102.79166666666667,41.166666666666664,762.5,97.0
2014,8,1,Nongzhanguan,129.33333333333334,1329.1666666666667,117.66666666666667,4,3,31,213,2014-08-01,43.083333333333336,929.1666666666666,57.958333333333336,,,,51.666666666666664,991.6666666666666,99.41666666666667,69.79166666666667,1612.5,119.5
2014,8,1,Aotizhongxin,162.70833333333334,1225.0,97.41666666666667,4,3,31,213,2014-08-01,43.458333333333336,616.6666666666666,43.18396666666666,,,,62.333333333333336,833.3333333333334,85.375,73.91666666666667,1204.1666666666667,104.29166666666667
2014,8,1,Shunyi,142.54166666666666,1083.3333333333333,105.91666666666667,4,3,31,213,2014-08-01,32.5,1600.0,65.232825,,,,50.708333333333336,837.5,103.66666666666667,67.04166666666667,1150.0,104.75
2014,8,1,Dongsi,160.20833333333334,1591.6666666666667,95.54166666666667,4,3,31,213,2014-08-01,45.083333333333336,900.0,61.625,,,,64.70833333333333,1008.3333333333334,94.375,80.70833333333333,1537.5,99.91666666666667
2014,8,1,Changping,169.70833333333334,1350.0,124.29166666666667,4,3,31,213,2014-08-01,31.625,579.1666666666666,71.45833333333333,,,,55.208333333333336,829.1666666666666,111.83333333333333,43.458333333333336,833.3333333333334,130.16666666666666
2014,8,1,Gucheng,159.04166666666666,1316.6666666666667,116.54166666666667,4,3,31,213,2014-08-01,37.916666666666664,779.1666666666666,72.83333333333333,,,,61.0,850.0,107.83333333333333,66.41666666666667,1120.8333333333333,125.54166666666667
2014,8,1,Wanshouxigong,139.5,1545.8333333333333,115.91666666666667,4,3,31,213,2014-08-01,41.166666666666664,862.5,66.70833333333333,,,,57.666666666666664,808.3333333333334,106.5,67.91666666666667,1491.6666666666667,118.5
2014,8,1,Tiantan,145.5,1604.1666666666667,111.875,4,3,31,213,2014-08-01,42.041666666666664,691.6666666666666,49.333333333333336,,,,61.5,941.6666666666666,103.375,71.91666666666667,1470.8333333333333,110.0
2014,8,1,Wanliu,161.83333333333334,1233.3333333333333,85.79166666666667,4,3,31,213,2014-08-01,43.416666666666664,583.3333333333334,56.208333333333336,,,,61.375,791.6666666666666,71.125,63.916666666666664,945.8333333333334,98.125
2014,8,1,Huairou,147.95833333333334,1170.8333333333333,117.625,4,3,31,213,2014-08-01,24.875,504.1666666666667,73.79166666666667,,,,47.25,883.3333333333334,107.95833333333333,42.625,850.0,117.29166666666667
2014,8,1,Guanyuan,141.29166666666666,1441.6666666666667,117.20833333333333,4,3,31,213,2014-08-01,41.041666666666664,475.0,64.66666666666667,,,,56.625,1058.3333333333333,94.875,67.375,1416.6666666666667,112.20833333333333
2014,8,2,Aotizhongxin,120.54166666666667,812.5,89.08333333333333,5,3,31,214,2014-08-02,69.58333333333333,825.0,74.58333333333333,,,,206.79166666666666,1166.6666666666667,78.33333333333333,102.125,1000.0,141.625
2014,8,2,Dongsi,121.16666666666667,1150.0,87.0,5,3,31,214,2014-08-02,86.33333333333333,900.0,85.91666666666667,,,,215.45833333333334,1445.8333333333333,82.16666666666667,111.625,1358.3333333333333,143.625
2014,8,2,Wanshouxigong,108.25,1187.5,99.91666666666667,5,3,31,214,2014-08-02,79.79166666666667,1383.3333333333333,101.125,,,,183.75,1329.1666666666667,90.875,100.375,1416.6666666666667,161.20833333333334
2014,8,2,Changping,138.41666666666666,1054.1666666666667,139.66666666666666,5,3,31,214,2014-08-02,48.666666666666664,708.3333333333334,101.16666666666667,,,,199.5,1225.0,99.83333333333333,31.0,1108.3333333333333,186.91666666666666
2014,8,2,Huairou,123.5,1045.8333333333333,122.91666666666667,5,3,31,214,2014-08-02,51.75,762.5,99.0,,,,214.20833333333334,1487.5,95.125,89.75,1220.8333333333333,177.04166666666666
2014,8,2,Guanyuan,119.75,1212.5,99.625,5,3,31,214,2014-08-02,73.91666666666667,804.1666666666666,88.58333333333333,,,,178.79166666666666,1429.1666666666667,88.375,95.75,1287.5,146.45833333333334
2014,8,2,Wanliu,151.58333333333334,1079.1666666666667,78.54166666666667,5,3,31,214,2014-08-02,73.25,812.5,84.16666666666667,,,,176.125,1091.6666666666667,65.16666666666667,96.33333333333333,1020.8333333333334,133.75
2014,8,2,Shunyi,106.54166666666667,937.5,102.66666666666667,5,3,31,214,2014-08-02,73.58333333333333,1600.0,89.34817500000001,,,,230.54166666666666,1462.5,103.16666666666667,105.25,1183.3333333333333,145.625
2014,8,2,Nongzhanguan,97.95833333333333,1104.1666666666667,111.95833333333333,5,3,31,214,2014-08-02,83.04166666666667,1304.1666666666667,89.375,,,,201.66666666666666,1433.3333333333333,110.875,98.33333333333333,1341.6666666666667,172.83333333333334
2014,8,2,Gucheng,156.5,1187.5,117.0,5,3,31,214,2014-08-02,68.54166666666667,1033.3333333333333,88.16666666666667,,,,169.0,1141.6666666666667,77.79166666666667,89.58333333333333,1079.1666666666667,146.45833333333334
2014,8,2,Dingling,144.375,1095.8333333333333,147.0,5,3,31,214,2014-08-02,46.375,600.0,93.70833333333333,,,,159.83333333333334,1016.6666666666666,88.0,71.20833333333333,1025.0,193.54166666666666
2014,8,2,Tiantan,108.70833333333333,1029.1666666666667,102.54166666666667,5,3,31,214,2014-08-02,82.20833333333333,1166.6666666666667,85.41666666666667,,,,202.5,1325.0,85.83333333333333,106.20833333333333,1291.6666666666667,164.0
